sample,energy_map,cutoff_nm,dG_eV,f110,eps,reactive,theta_bri,reconstructed_fraction,N_bridging_umol_g,N_reconstructed_row_umol_g,N_basal_L1_umol_g,N_L1_subbridging_umol_g,N_subsurface_L2_4_umol_g,N_bulk_umol_g,N_react_umol_g,TOF_s_1,site_class,flags,Q_vs_R600,Q_ref_below_threshold
R1000,HAM,0.6,+0,1,107 (c_axis),BRI+BASAL,1.29653e-05,1.24017e-08,0.000132559,6.34037e-08,1.68701e-12,7.3358e-07,7.12919e-10,781.2,0.000132559,342.488,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00125259,yes
R1100,HAM,0.6,+0,1,107 (c_axis),BRI,3.26949e-05,4.57346e-08,0.000334321,2.33844e-07,4.2553e-12,1.84562e-06,1.62155e-09,1343,0.000334321,72.7743,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000266159,yes
R1100,HAM,0.6,+0,1,107 (c_axis),ISO_z2,3.26949e-05,4.57346e-08,0.000334321,2.33844e-07,4.2553e-12,1.84562e-06,1.62155e-09,1343,0.000334299,72.7791,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000266176,yes
R1100,HAM,0.6,+0,1,107 (c_axis),ISO_z4,3.26949e-05,4.57346e-08,0.000334321,2.33844e-07,4.2553e-12,1.84562e-06,1.62155e-09,1343,0.000334278,72.7838,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000266192,yes
R1100,HAM,0.6,+0,1,107 (c_axis),ISO_z8,3.26949e-05,4.57346e-08,0.000334321,2.33844e-07,4.2553e-12,1.84562e-06,1.62155e-09,1343,0.000334234,72.7933,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000266226,yes
R1100,HAM,0.6,+0,1,107 (c_axis),BRI+BASAL,3.26949e-05,4.57346e-08,0.000334321,2.33844e-07,4.2553e-12,1.84562e-06,1.62155e-09,1343,0.000334321,72.7743,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000266159,yes
A600,HAM,0.6,+0,0.75,64 (a_axis),BRI,7.30322e-07,2.75006e-12,5.598e-06,1.05407e-11,7.12365e-14,3.13437e-08,5.01598e-11,13.45,5.598e-06,403716,BELOW_SITE_THRESHOLD,,1.28179,yes
A600,HAM,0.6,+0,0.75,64 (a_axis),ISO_z2,7.30322e-07,2.75006e-12,5.598e-06,1.05407e-11,7.12365e-14,3.13437e-08,5.01598e-11,13.45,5.59799e-06,403717,BELOW_SITE_THRESHOLD,,1.28179,yes
A600,HAM,0.6,+0,0.75,64 (a_axis),ISO_z4,7.30322e-07,2.75006e-12,5.598e-06,1.05407e-11,7.12365e-14,3.13437e-08,5.01598e-11,13.45,5.59798e-06,403717,BELOW_SITE_THRESHOLD,,1.28178,yes
A600,HAM,0.6,+0,0.75,64 (a_axis),ISO_z8,7.30322e-07,2.75006e-12,5.598e-06,1.05407e-11,7.12365e-14,3.13437e-08,5.01598e-11,13.45,5.59796e-06,403718,BELOW_SITE_THRESHOLD,,1.28178,yes
A600,HAM,0.6,+0,0.75,64 (a_axis),BRI+BASAL,7.30322e-07,2.75006e-12,5.598e-06,1.05407e-11,7.12365e-14,3.13437e-08,5.01598e-11,13.45,5.598e-06,403716,BELOW_SITE_THRESHOLD,,1.28179,yes
R500,HAM,0.6,+0,0.75,64 (a_axis),BRI,9.727e-07,2.09261e-11,7.45609e-06,8.02104e-11,9.48817e-14,4.16889e-08,6.25938e-11,36.85,7.45609e-06,505627,BELOW_SITE_THRESHOLD,,1.60535,yes
R500,HAM,0.6,+0,0.75,64 (a_axis),ISO_z2,9.727e-07,2.09261e-11,7.45609e-06,8.02104e-11,9.48817e-14,4.16889e-08,6.25938e-11,36.85,7.45608e-06,505628,BELOW_SITE_THRESHOLD,,1.60535,yes
R500,HAM,0.6,+0,0.75,64 (a_axis),ISO_z4,9.727e-07,2.09261e-11,7.45609e-06,8.02104e-11,9.48817e-14,4.16889e-08,6.25938e-11,36.85,7.45606e-06,505629,BELOW_SITE_THRESHOLD,,1.60535,yes
R500,HAM,0.6,+0,0.75,64 (a_axis),ISO_z8,9.727e-07,2.09261e-11,7.45609e-06,8.02104e-11,9.48817e-14,4.16889e-08,6.25938e-11,36.85,7.45603e-06,505631,BELOW_SITE_THRESHOLD,,1.60535,yes
R500,HAM,0.6,+0,0.75,64 (a_axis),BRI+BASAL,9.727e-07,2.09261e-11,7.45609e-06,8.02104e-11,9.48817e-14,4.16889e-08,6.25938e-11,36.85,7.45609e-06,505627,BELOW_SITE_THRESHOLD,,1.60535,yes
R600,HAM,0.6,+0,0.75,64 (a_axis),BRI,1.62356e-06,1.39517e-10,1.24459e-05,5.348e-10,1.5838e-13,6.94209e-08,9.36652e-11,94,1.24459e-05,314963,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.75,64 (a_axis),ISO_z2,1.62356e-06,1.39517e-10,1.24459e-05,5.348e-10,1.5838e-13,6.94209e-08,9.36652e-11,94,1.24459e-05,314964,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.75,64 (a_axis),ISO_z4,1.62356e-06,1.39517e-10,1.24459e-05,5.348e-10,1.5838e-13,6.94209e-08,9.36652e-11,94,1.24458e-05,314965,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.75,64 (a_axis),ISO_z8,1.62356e-06,1.39517e-10,1.24459e-05,5.348e-10,1.5838e-13,6.94209e-08,9.36652e-11,94,1.24457e-05,314967,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.75,64 (a_axis),BRI+BASAL,1.62356e-06,1.39517e-10,1.24459e-05,5.348e-10,1.5838e-13,6.94209e-08,9.36652e-11,94,1.24459e-05,314963,BELOW_SITE_THRESHOLD,,1,yes
R800,HAM,0.6,+0,0.75,64 (a_axis),BRI,2.97048e-06,6.1095e-10,2.27725e-05,2.34203e-09,2.89794e-13,1.26688e-07,1.52638e-10,193.1,2.27725e-05,88264.3,BELOW_SITE_THRESHOLD,,0.280237,yes
R800,HAM,0.6,+0,0.75,64 (a_axis),ISO_z2,2.97048e-06,6.1095e-10,2.27725e-05,2.34203e-09,2.89794e-13,1.26688e-07,1.52638e-10,193.1,2.27724e-05,88264.9,BELOW_SITE_THRESHOLD,,0.280238,yes
R800,HAM,0.6,+0,0.75,64 (a_axis),ISO_z4,2.97048e-06,6.1095e-10,2.27725e-05,2.34203e-09,2.89794e-13,1.26688e-07,1.52638e-10,193.1,2.27722e-05,88265.4,BELOW_SITE_THRESHOLD,,0.280239,yes
R800,HAM,0.6,+0,0.75,64 (a_axis),ISO_z8,2.97048e-06,6.1095e-10,2.27725e-05,2.34203e-09,2.89794e-13,1.26688e-07,1.52638e-10,193.1,2.2772e-05,88266.4,BELOW_SITE_THRESHOLD,,0.28024,yes
R800,HAM,0.6,+0,0.75,64 (a_axis),BRI+BASAL,2.97048e-06,6.1095e-10,2.27725e-05,2.34203e-09,2.89794e-13,1.26688e-07,1.52638e-10,193.1,2.27725e-05,88264.3,BELOW_SITE_THRESHOLD,,0.280237,yes
R1000,HAM,0.6,+0,0.75,64 (a_axis),BRI,1.73602e-05,1.23779e-08,0.00013311,4.74558e-08,1.69412e-12,7.35928e-07,6.84787e-10,781.2,0.00013311,341.07,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108289,yes
R1000,HAM,0.6,+0,0.75,64 (a_axis),ISO_z2,1.73602e-05,1.23779e-08,0.00013311,4.74558e-08,1.69412e-12,7.35928e-07,6.84787e-10,781.2,0.000133106,341.082,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108292,yes
R1000,HAM,0.6,+0,0.75,64 (a_axis),ISO_z4,1.73602e-05,1.23779e-08,0.00013311,4.74558e-08,1.69412e-12,7.35928e-07,6.84787e-10,781.2,0.000133101,341.094,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108296,yes
R1000,HAM,0.6,+0,0.75,64 (a_axis),ISO_z8,1.73602e-05,1.23779e-08,0.00013311,4.74558e-08,1.69412e-12,7.35928e-07,6.84787e-10,781.2,0.000133092,341.118,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108303,yes
R1000,HAM,0.6,+0,0.75,64 (a_axis),BRI+BASAL,1.73602e-05,1.23779e-08,0.00013311,4.74558e-08,1.69412e-12,7.35928e-07,6.84787e-10,781.2,0.00013311,341.07,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00108289,yes
R1100,HAM,0.6,+0,0.75,64 (a_axis),BRI,4.48208e-05,4.56218e-08,0.000343698,1.74925e-07,4.37531e-12,1.89588e-06,1.5952e-09,1343,0.000343698,70.7889,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000224753,yes
R1100,HAM,0.6,+0,0.75,64 (a_axis),ISO_z2,4.48208e-05,4.56218e-08,0.000343698,1.74925e-07,4.37531e-12,1.89588e-06,1.5952e-09,1343,0.000343667,70.7952,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000224772,yes
R1100,HAM,0.6,+0,0.75,64 (a_axis),ISO_z4,4.48208e-05,4.56218e-08,0.000343698,1.74925e-07,4.37531e-12,1.89588e-06,1.5952e-09,1343,0.000343636,70.8016,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000224792,yes
R1100,HAM,0.6,+0,0.75,64 (a_axis),ISO_z8,4.48208e-05,4.56218e-08,0.000343698,1.74925e-07,4.37531e-12,1.89588e-06,1.5952e-09,1343,0.000343575,70.8143,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000224831,yes
R1100,HAM,0.6,+0,0.75,64 (a_axis),BRI+BASAL,4.48208e-05,4.56218e-08,0.000343698,1.74925e-07,4.37531e-12,1.89588e-06,1.5952e-09,1343,0.000343698,70.7889,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000224753,yes
A600,HAM,0.6,+0,0.75,107 (c_axis),BRI,6.77184e-07,2.74951e-12,5.19065e-06,1.05385e-11,6.60527e-14,2.9074e-08,4.73527e-11,13.45,5.19065e-06,435398,BELOW_SITE_THRESHOLD,,1.012,yes
A600,HAM,0.6,+0,0.75,107 (c_axis),ISO_z2,6.77184e-07,2.74951e-12,5.19065e-06,1.05385e-11,6.60527e-14,2.9074e-08,4.73527e-11,13.45,5.19064e-06,435399,BELOW_SITE_THRESHOLD,,1.012,yes
A600,HAM,0.6,+0,0.75,107 (c_axis),ISO_z4,6.77184e-07,2.74951e-12,5.19065e-06,1.05385e-11,6.60527e-14,2.9074e-08,4.73527e-11,13.45,5.19063e-06,435400,BELOW_SITE_THRESHOLD,,1.012,yes
A600,HAM,0.6,+0,0.75,107 (c_axis),ISO_z8,6.77184e-07,2.74951e-12,5.19065e-06,1.05385e-11,6.60527e-14,2.9074e-08,4.73527e-11,13.45,5.19062e-06,435401,BELOW_SITE_THRESHOLD,,1.012,yes
A600,HAM,0.6,+0,0.75,107 (c_axis),BRI+BASAL,6.77184e-07,2.74951e-12,5.19065e-06,1.05385e-11,6.60527e-14,2.9074e-08,4.73527e-11,13.45,5.19065e-06,435398,BELOW_SITE_THRESHOLD,,1.012,yes
R500,HAM,0.6,+0,0.75,107 (c_axis),BRI,8.20772e-07,2.09166e-11,6.29138e-06,8.01727e-11,8.006e-14,3.52061e-08,5.49211e-11,36.85,6.29138e-06,599232,BELOW_SITE_THRESHOLD,,1.3928,yes
R500,HAM,0.6,+0,0.75,107 (c_axis),ISO_z2,8.20772e-07,2.09166e-11,6.29138e-06,8.01727e-11,8.006e-14,3.52061e-08,5.49211e-11,36.85,6.29137e-06,599233,BELOW_SITE_THRESHOLD,,1.3928,yes
R500,HAM,0.6,+0,0.75,107 (c_axis),ISO_z4,8.20772e-07,2.09166e-11,6.29138e-06,8.01727e-11,8.006e-14,3.52061e-08,5.49211e-11,36.85,6.29136e-06,599234,BELOW_SITE_THRESHOLD,,1.3928,yes
R500,HAM,0.6,+0,0.75,107 (c_axis),ISO_z8,8.20772e-07,2.09166e-11,6.29138e-06,8.01727e-11,8.006e-14,3.52061e-08,5.49211e-11,36.85,6.29134e-06,599236,BELOW_SITE_THRESHOLD,,1.39279,yes
R500,HAM,0.6,+0,0.75,107 (c_axis),BRI+BASAL,8.20772e-07,2.09166e-11,6.29138e-06,8.01727e-11,8.006e-14,3.52061e-08,5.49211e-11,36.85,6.29138e-06,599232,BELOW_SITE_THRESHOLD,,1.3928,yes
R600,HAM,0.6,+0,0.75,107 (c_axis),BRI,1.18861e-06,1.394e-10,9.11128e-06,5.34335e-10,1.15944e-13,5.08944e-08,7.32505e-11,94,9.11128e-06,430236,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.75,107 (c_axis),ISO_z2,1.18861e-06,1.394e-10,9.11128e-06,5.34335e-10,1.15944e-13,5.08944e-08,7.32505e-11,94,9.11126e-06,430237,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.75,107 (c_axis),ISO_z4,1.18861e-06,1.394e-10,9.11128e-06,5.34335e-10,1.15944e-13,5.08944e-08,7.32505e-11,94,9.11124e-06,430238,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.75,107 (c_axis),ISO_z8,1.18861e-06,1.394e-10,9.11128e-06,5.34335e-10,1.15944e-13,5.08944e-08,7.32505e-11,94,9.1112e-06,430240,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.75,107 (c_axis),BRI+BASAL,1.18861e-06,1.394e-10,9.11128e-06,5.34335e-10,1.15944e-13,5.08944e-08,7.32505e-11,94,9.11128e-06,430236,BELOW_SITE_THRESHOLD,,1,yes
R800,HAM,0.6,+0,0.75,107 (c_axis),BRI,1.9079e-06,6.10199e-10,1.46259e-05,2.33907e-09,1.8612e-13,8.1519e-08,1.06652e-10,193.1,1.46259e-05,137428,BELOW_SITE_THRESHOLD,,0.319425,yes
R800,HAM,0.6,+0,0.75,107 (c_axis),ISO_z2,1.9079e-06,6.10199e-10,1.46259e-05,2.33907e-09,1.8612e-13,8.1519e-08,1.06652e-10,193.1,1.46258e-05,137428,BELOW_SITE_THRESHOLD,,0.319424,yes
R800,HAM,0.6,+0,0.75,107 (c_axis),ISO_z4,1.9079e-06,6.10199e-10,1.46259e-05,2.33907e-09,1.8612e-13,8.1519e-08,1.06652e-10,193.1,1.46257e-05,137429,BELOW_SITE_THRESHOLD,,0.319426,yes
R800,HAM,0.6,+0,0.75,107 (c_axis),ISO_z8,1.9079e-06,6.10199e-10,1.46259e-05,2.33907e-09,1.8612e-13,8.1519e-08,1.06652e-10,193.1,1.46256e-05,137430,BELOW_SITE_THRESHOLD,,0.319426,yes
R800,HAM,0.6,+0,0.75,107 (c_axis),BRI+BASAL,1.9079e-06,6.10199e-10,1.46259e-05,2.33907e-09,1.8612e-13,8.1519e-08,1.06652e-10,193.1,1.46259e-05,137428,BELOW_SITE_THRESHOLD,,0.319425,yes
R1000,HAM,0.6,+0,0.75,107 (c_axis),BRI,8.79184e-06,1.23513e-08,6.74085e-05,4.73524e-08,8.57833e-13,3.73445e-07,3.81184e-10,781.2,6.74085e-05,673.506,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156543,yes
R1000,HAM,0.6,+0,0.75,107 (c_axis),ISO_z2,8.79184e-06,1.23513e-08,6.74085e-05,4.73524e-08,8.57833e-13,3.73445e-07,3.81184e-10,781.2,6.74073e-05,673.518,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156546,yes
R1000,HAM,0.6,+0,0.75,107 (c_axis),ISO_z4,8.79184e-06,1.23513e-08,6.74085e-05,4.73524e-08,8.57833e-13,3.73445e-07,3.81184e-10,781.2,6.74061e-05,673.53,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156548,yes
R1000,HAM,0.6,+0,0.75,107 (c_axis),ISO_z8,8.79184e-06,1.23513e-08,6.74085e-05,4.73524e-08,8.57833e-13,3.73445e-07,3.81184e-10,781.2,6.74037e-05,673.553,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156553,yes
R1000,HAM,0.6,+0,0.75,107 (c_axis),BRI+BASAL,8.79184e-06,1.23513e-08,6.74085e-05,4.73524e-08,8.57833e-13,3.73445e-07,3.81184e-10,781.2,6.74085e-05,673.506,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00156543,yes
R1100,HAM,0.6,+0,0.75,107 (c_axis),BRI,2.10526e-05,4.55095e-08,0.000161429,1.74489e-07,2.05447e-12,8.91918e-07,8.19023e-10,1343,0.000161429,150.716,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00035031,yes
R1100,HAM,0.6,+0,0.75,107 (c_axis),ISO_z2,2.10526e-05,4.55095e-08,0.000161429,1.74489e-07,2.05447e-12,8.91918e-07,8.19023e-10,1343,0.000161422,150.723,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000350326,yes
R1100,HAM,0.6,+0,0.75,107 (c_axis),ISO_z4,2.10526e-05,4.55095e-08,0.000161429,1.74489e-07,2.05447e-12,8.91918e-07,8.19023e-10,1343,0.000161415,150.729,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000350339,yes
R1100,HAM,0.6,+0,0.75,107 (c_axis),ISO_z8,2.10526e-05,4.55095e-08,0.000161429,1.74489e-07,2.05447e-12,8.91918e-07,8.19023e-10,1343,0.000161402,150.742,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000350367,yes
R1100,HAM,0.6,+0,0.75,107 (c_axis),BRI+BASAL,2.10526e-05,4.55095e-08,0.000161429,1.74489e-07,2.05447e-12,8.91918e-07,8.19023e-10,1343,0.000161429,150.716,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00035031,yes
A600,HAM,0.6,+0,0.5,64 (a_axis),BRI,6.84965e-07,2.74712e-12,3.50018e-06,7.0193e-12,4.4541e-14,1.9604e-08,3.18299e-11,13.45,3.50018e-06,645680,BELOW_SITE_THRESHOLD,,1.05829,yes
A600,HAM,0.6,+0,0.5,64 (a_axis),ISO_z2,6.84965e-07,2.74712e-12,3.50018e-06,7.0193e-12,4.4541e-14,1.9604e-08,3.18299e-11,13.45,3.50018e-06,645681,BELOW_SITE_THRESHOLD,,1.05829,yes
A600,HAM,0.6,+0,0.5,64 (a_axis),ISO_z4,6.84965e-07,2.74712e-12,3.50018e-06,7.0193e-12,4.4541e-14,1.9604e-08,3.18299e-11,13.45,3.50017e-06,645682,BELOW_SITE_THRESHOLD,,1.05829,yes
A600,HAM,0.6,+0,0.5,64 (a_axis),ISO_z8,6.84965e-07,2.74712e-12,3.50018e-06,7.0193e-12,4.4541e-14,1.9604e-08,3.18299e-11,13.45,3.50017e-06,645684,BELOW_SITE_THRESHOLD,,1.05828,yes
A600,HAM,0.6,+0,0.5,64 (a_axis),BRI+BASAL,6.84965e-07,2.74712e-12,3.50018e-06,7.0193e-12,4.4541e-14,1.9604e-08,3.18299e-11,13.45,3.50018e-06,645680,BELOW_SITE_THRESHOLD,,1.05829,yes
R500,HAM,0.6,+0,0.5,64 (a_axis),BRI,8.44596e-07,2.08959e-11,4.31598e-06,5.33928e-11,5.49224e-14,2.41482e-08,3.74072e-11,36.85,4.31598e-06,873498,BELOW_SITE_THRESHOLD,,1.43169,yes
R500,HAM,0.6,+0,0.5,64 (a_axis),ISO_z2,8.44596e-07,2.08959e-11,4.31598e-06,5.33928e-11,5.49224e-14,2.41482e-08,3.74072e-11,36.85,4.31597e-06,873499,BELOW_SITE_THRESHOLD,,1.43169,yes
R500,HAM,0.6,+0,0.5,64 (a_axis),ISO_z4,8.44596e-07,2.08959e-11,4.31598e-06,5.33928e-11,5.49224e-14,2.41482e-08,3.74072e-11,36.85,4.31597e-06,873501,BELOW_SITE_THRESHOLD,,1.43168,yes
R500,HAM,0.6,+0,0.5,64 (a_axis),ISO_z8,8.44596e-07,2.08959e-11,4.31598e-06,5.33928e-11,5.49224e-14,2.41482e-08,3.74072e-11,36.85,4.31595e-06,873504,BELOW_SITE_THRESHOLD,,1.43168,yes
R500,HAM,0.6,+0,0.5,64 (a_axis),BRI+BASAL,8.44596e-07,2.08959e-11,4.31598e-06,5.33928e-11,5.49224e-14,2.41482e-08,3.74072e-11,36.85,4.31598e-06,873498,BELOW_SITE_THRESHOLD,,1.43169,yes
R600,HAM,0.6,+0,0.5,64 (a_axis),BRI,1.25726e-06,1.39231e-10,6.42499e-06,3.55771e-10,8.17604e-14,3.58791e-08,5.0998e-11,94,6.42499e-06,610118,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.5,64 (a_axis),ISO_z2,1.25726e-06,1.39231e-10,6.42499e-06,3.55771e-10,8.17604e-14,3.58791e-08,5.0998e-11,94,6.42497e-06,610119,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.5,64 (a_axis),ISO_z4,1.25726e-06,1.39231e-10,6.42499e-06,3.55771e-10,8.17604e-14,3.58791e-08,5.0998e-11,94,6.42495e-06,610121,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.5,64 (a_axis),ISO_z8,1.25726e-06,1.39231e-10,6.42499e-06,3.55771e-10,8.17604e-14,3.58791e-08,5.0998e-11,94,6.42492e-06,610124,BELOW_SITE_THRESHOLD,,1,yes
R600,HAM,0.6,+0,0.5,64 (a_axis),BRI+BASAL,1.25726e-06,1.39231e-10,6.42499e-06,3.55771e-10,8.17604e-14,3.58791e-08,5.0998e-11,94,6.42499e-06,610118,BELOW_SITE_THRESHOLD,,1,yes
R800,HAM,0.6,+0,0.5,64 (a_axis),BRI,2.07239e-06,6.0931e-10,1.05909e-05,1.55699e-09,1.34774e-13,5.90074e-08,7.59219e-11,193.1,1.05909e-05,189785,BELOW_SITE_THRESHOLD,,0.311063,yes
R800,HAM,0.6,+0,0.5,64 (a_axis),ISO_z2,2.07239e-06,6.0931e-10,1.05909e-05,1.55699e-09,1.34774e-13,5.90074e-08,7.59219e-11,193.1,1.05909e-05,189786,BELOW_SITE_THRESHOLD,,0.311064,yes
R800,HAM,0.6,+0,0.5,64 (a_axis),ISO_z4,2.07239e-06,6.0931e-10,1.05909e-05,1.55699e-09,1.34774e-13,5.90074e-08,7.59219e-11,193.1,1.05908e-05,189787,BELOW_SITE_THRESHOLD,,0.311065,yes
R800,HAM,0.6,+0,0.5,64 (a_axis),ISO_z8,2.07239e-06,6.0931e-10,1.05909e-05,1.55699e-09,1.34774e-13,5.90074e-08,7.59219e-11,193.1,1.05907e-05,189788,BELOW_SITE_THRESHOLD,,0.311065,yes
R800,HAM,0.6,+0,0.5,64 (a_axis),BRI+BASAL,2.07239e-06,6.0931e-10,1.05909e-05,1.55699e-09,1.34774e-13,5.90074e-08,7.59219e-11,193.1,1.05909e-05,189785,BELOW_SITE_THRESHOLD,,0.311063,yes
R1000,HAM,0.6,+0,0.5,64 (a_axis),BRI,9.9244e-06,1.23242e-08,5.07242e-05,3.14954e-08,6.45518e-13,2.80862e-07,2.80125e-10,781.2,5.07242e-05,895.036,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00146699,yes
R1000,HAM,0.6,+0,0.5,64 (a_axis),ISO_z2,9.9244e-06,1.23242e-08,5.07242e-05,3.14954e-08,6.45518e-13,2.80862e-07,2.80125e-10,781.2,5.07232e-05,895.054,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00146702,yes
R1000,HAM,0.6,+0,0.5,64 (a_axis),ISO_z4,9.9244e-06,1.23242e-08,5.07242e-05,3.14954e-08,6.45518e-13,2.80862e-07,2.80125e-10,781.2,5.07222e-05,895.071,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00146704,yes
R1000,HAM,0.6,+0,0.5,64 (a_axis),ISO_z8,9.9244e-06,1.23242e-08,5.07242e-05,3.14954e-08,6.45518e-13,2.80862e-07,2.80125e-10,781.2,5.07202e-05,895.107,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00146709,yes
R1000,HAM,0.6,+0,0.5,64 (a_axis),BRI+BASAL,9.9244e-06,1.23242e-08,5.07242e-05,3.14954e-08,6.45518e-13,2.80862e-07,2.80125e-10,781.2,5.07242e-05,895.036,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.00146699,yes
R1100,HAM,0.6,+0,0.5,64 (a_axis),BRI,2.39589e-05,4.53862e-08,0.000122463,1.15994e-07,1.5586e-12,6.76236e-07,6.05438e-10,1343,0.000122463,198.672,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000325629,yes
R1100,HAM,0.6,+0,0.5,64 (a_axis),ISO_z2,2.39589e-05,4.53862e-08,0.000122463,1.15994e-07,1.5586e-12,6.76236e-07,6.05438e-10,1343,0.000122457,198.682,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000325645,yes
R1100,HAM,0.6,+0,0.5,64 (a_axis),ISO_z4,2.39589e-05,4.53862e-08,0.000122463,1.15994e-07,1.5586e-12,6.76236e-07,6.05438e-10,1343,0.000122451,198.691,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000325658,yes
R1100,HAM,0.6,+0,0.5,64 (a_axis),ISO_z8,2.39589e-05,4.53862e-08,0.000122463,1.15994e-07,1.5586e-12,6.76236e-07,6.05438e-10,1343,0.00012244,198.71,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000325688,yes
R1100,HAM,0.6,+0,0.5,64 (a_axis),BRI+BASAL,2.39589e-05,4.53862e-08,0.000122463,1.15994e-07,1.5586e-12,6.76236e-07,6.05438e-10,1343,0.000122463,198.672,BELOW_SITE_THRESHOLD,YUAN_STRONG_REDUCTION,0.000325629,yes
A600,HAM,0.6,+0,0.5,107 (c_axis),BRI,6.49626e-07,2.74685e-12,3.31959e-06,7.01858e-12,4.22428e-14,1.85974e-08,3.05707e-11,13.45,3.31959e-06,680807,BELOW_SITE_THRESHOLD,,0.873303,yes
A600,HAM,0.6,+0,0.5,107 (c_axis),ISO_z2,6.49626e-07,2.74685e-12,3.31959e-06,7.01858e-12,4.22428e-14,1.85974e-08,3.05707e-11,13.45,3.31958e-06,680808,BELOW_SITE_THRESHOLD,,0.873302,yes
A600,HAM,0.6,+0,0.5,107 (c_axis),ISO_z4,6.49626e-07,2.74685e-12,3.31959e-06,7.01858e-12,4.22428e-14,1.85974e-08,3.05707e-11,13.45,3.31958e-06,680809,BELOW_SITE_THRESHOLD,,0.873302,yes
A600,HAM,0.6,+0,0.5,107 (c_axis),ISO_z8,6.49626e-07,2.74685e-12,3.31959e-06,7.01858e-12,4.22428e-14,1.85974e-08,3.05707e-11,13.45,3.31957e-06,680811,BELOW_SITE_THRESHOLD,,0.8733,yes
A600,HAM,0.6,+0,0.5,107 (c_axis),BRI+BASAL,6.49626e-07,2.74685e-12,3.31959e-06,7.01858e-12,4.22428e-14,1.85974e-08,3.05707e-11,13.45,3.31959e-06,680807,BELOW_SITE_THRESHOLD,,0.873303,yes
R500,HAM,0.6,+0,0.5,107 (c_axis),BRI,7.45702e-07,2.08907e-11,3.81058e-06,5.33792e-11,4.84909e-14,2.13338e-08,3.40069e-11,36.85,3.81058e-06,989350,BELOW_SITE_THRESHOLD,,1.26909,yes
